trial,WSLS_choice,feedback,true_noise,true_win_stay,true_lose_shift,opponent_choices,cumulative_rate_WSLS,cumulative_rate_opponent
19,1,0,0.30000000000000004,0.7,0.7,0,0.5789473684210527,0.5789473684210527
20,0,1,0.30000000000000004,0.7,0.7,0,0.55,0.55
21,1,0,0.30000000000000004,0.7,0.7,0,0.5714285714285714,0.5238095238095238
22,1,0,0.30000000000000004,0.7,0.7,0,0.5909090909090909,0.5
23,0,1,0.30000000000000004,0.7,0.7,0,0.5652173913043478,0.4782608695652174
24,0,1,0.30000000000000004,0.7,0.7,0,0.5416666666666666,0.4583333333333333
25,0,1,0.30000000000000004,0.7,0.7,0,0.52,0.44
26,1,1,0.30000000000000004,0.7,0.7,1,0.5384615384615384,0.46153846153846156
27,0,0,0.30000000000000004,0.7,0.7,1,0.5185185185185185,0.48148148148148145
28,1,1,0.30000000000000004,0.7,0.7,1,0.5357142857142857,0.5
29,0,0,0.30000000000000004,0.7,0.7,1,0.5172413793103449,0.5172413793103449
30,0,1,0.30000000000000004,0.7,0.7,0,0.5,0.5
31,1,0,0.30000000000000004,0.7,0.7,0,0.5161290322580645,0.4838709677419355
32,1,0,0.30000000000000004,0.7,0.7,0,0.53125,0.46875
33,0,1,0.30000000000000004,0.7,0.7,0,0.5151515151515151,0.45454545454545453
34,1,1,0.30000000000000004,0.7,0.7,1,0.5294117647058824,0.47058823529411764
35,0,1,0.30000000000000004,0.7,0.7,0,0.5142857142857142,0.45714285714285713
36,0,0,0.30000000000000004,0.7,0.7,1,0.5,0.4722222222222222
37,0,1,0.30000000000000004,0.7,0.7,0,0.4864864864864865,0.4594594594594595
38,0,1,0.30000000000000004,0.7,0.7,0,0.47368421052631576,0.4473684210526316
39,0,0,0.30000000000000004,0.7,0.7,1,0.46153846153846156,0.46153846153846156
40,0,0,0.30000000000000004,0.7,0.7,1,0.45,0.475
41,1,1,0.30000000000000004,0.7,0.7,1,0.4634146341463415,0.4878048780487805
42,0,0,0.30000000000000004,0.7,0.7,1,0.4523809523809524,0.5
43,1,0,0.30000000000000004,0.7,0.7,0,0.46511627906976744,0.4883720930232558
44,0,0,0.30000000000000004,0.7,0.7,1,0.45454545454545453,0.5
45,1,0,0.30000000000000004,0.7,0.7,0,0.4666666666666667,0.4888888888888889
46,0,0,0.30000000000000004,0.7,0.7,1,0.45652173913043476,0.5
47,0,0,0.30000000000000004,0.7,0.7,1,0.44680851063829785,0.5106382978723404
48,1,0,0.30000000000000004,0.7,0.7,0,0.4583333333333333,0.5
49,0,1,0.30000000000000004,0.7,0.7,0,0.4489795918367347,0.4897959183673469
50,1,1,0.30000000000000004,0.7,0.7,1,0.46,0.5
51,1,0,0.30000000000000004,0.7,0.7,0,0.47058823529411764,0.49019607843137253
52,0,1,0.30000000000000004,0.7,0.7,0,0.46153846153846156,0.4807692307692308
53,0,0,0.30000000000000004,0.7,0.7,1,0.4528301886792453,0.49056603773584906
54,0,0,0.30000000000000004,0.7,0.7,1,0.4444444444444444,0.5
55,0,1,0.30000000000000004,0.7,0.7,0,0.43636363636363634,0.4909090909090909
56,0,0,0.30000000000000004,0.7,0.7,1,0.42857142857142855,0.5
57,1,0,0.30000000000000004,0.7,0.7,0,0.43859649122807015,0.49122807017543857
58,0,0,0.30000000000000004,0.7,0.7,1,0.43103448275862066,0.5
59,1,0,0.30000000000000004,0.7,0.7,0,0.4406779661016949,0.4915254237288136
60,0,0,0.30000000000000004,0.7,0.7,1,0.43333333333333335,0.5
61,1,1,0.30000000000000004,0.7,0.7,1,0.4426229508196721,0.5081967213114754
62,1,0,0.30000000000000004,0.7,0.7,0,0.45161290322580644,0.5
63,1,0,0.30000000000000004,0.7,0.7,0,0.4603174603174603,0.49206349206349204
64,0,1,0.30000000000000004,0.7,0.7,0,0.453125,0.484375
65,0,1,0.30000000000000004,0.7,0.7,0,0.4461538461538462,0.47692307692307695
66,0,0,0.30000000000000004,0.7,0.7,1,0.4393939393939394,0.48484848484848486
67,0,1,0.30000000000000004,0.7,0.7,0,0.43283582089552236,0.47761194029850745
68,0,0,0.30000000000000004,0.7,0.7,1,0.4264705882352941,0.4852941176470588
69,1,0,0.30000000000000004,0.7,0.7,0,0.43478260869565216,0.4782608695652174
70,1,1,0.30000000000000004,0.7,0.7,1,0.44285714285714284,0.4857142857142857
71,0,1,0.30000000000000004,0.7,0.7,0,0.43661971830985913,0.4788732394366197
72,0,0,0.30000000000000004,0.7,0.7,1,0.4305555555555556,0.4861111111111111
73,1,0,0.30000000000000004,0.7,0.7,0,0.4383561643835616,0.4794520547945205
74,1,1,0.30000000000000004,0.7,0.7,1,0.44594594594594594,0.4864864864864865
75,0,1,0.30000000000000004,0.7,0.7,0,0.44,0.48
76,1,1,0.30000000000000004,0.7,0.7,1,0.4473684210526316,0.4868421052631579
77,1,0,0.30000000000000004,0.7,0.7,0,0.45454545454545453,0.4805194805194805
78,0,1,0.30000000000000004,0.7,0.7,0,0.44871794871794873,0.47435897435897434
79,1,0,0.30000000000000004,0.7,0.7,0,0.45569620253164556,0.46835443037974683
80,1,1,0.30000000000000004,0.7,0.7,1,0.4625,0.475
81,1,1,0.30000000000000004,0.7,0.7,1,0.4691358024691358,0.48148148148148145
82,1,0,0.30000000000000004,0.7,0.7,0,0.47560975609756095,0.47560975609756095
83,0,1,0.30000000000000004,0.7,0.7,0,0.46987951807228917,0.46987951807228917
84,1,1,0.30000000000000004,0.7,0.7,1,0.47619047619047616,0.47619047619047616
85,0,1,0.30000000000000004,0.7,0.7,0,0.47058823529411764,0.47058823529411764
86,0,0,0.30000000000000004,0.7,0.7,1,0.46511627906976744,0.47674418604651164
87,0,1,0.30000000000000004,0.7,0.7,0,0.45977011494252873,0.47126436781609193
88,0,1,0.30000000000000004,0.7,0.7,0,0.45454545454545453,0.4659090909090909
89,0,1,0.30000000000000004,0.7,0.7,0,0.449438202247191,0.4606741573033708
90,0,0,0.30000000000000004,0.7,0.7,1,0.4444444444444444,0.4666666666666667
91,0,1,0.30000000000000004,0.7,0.7,0,0.43956043956043955,0.46153846153846156
92,0,0,0.30000000000000004,0.7,0.7,1,0.43478260869565216,0.4673913043478261
93,1,0,0.30000000000000004,0.7,0.7,0,0.44086021505376344,0.46236559139784944
94,0,1,0.30000000000000004,0.7,0.7,0,0.43617021276595747,0.4574468085106383
95,1,0,0.30000000000000004,0.7,0.7,0,0.4421052631578947,0.45263157894736844
96,1,1,0.30000000000000004,0.7,0.7,1,0.4479166666666667,0.4583333333333333
97,0,1,0.30000000000000004,0.7,0.7,0,0.44329896907216493,0.4536082474226804
98,0,1,0.30000000000000004,0.7,0.7,0,0.4387755102040816,0.4489795918367347
99,0,1,0.30000000000000004,0.7,0.7,0,0.43434343434343436,0.4444444444444444
100,0,0,0.30000000000000004,0.7,0.7,1,0.43,0.45
101,0,1,0.30000000000000004,0.7,0.7,0,0.42574257425742573,0.44554455445544555
102,0,0,0.30000000000000004,0.7,0.7,1,0.4215686274509804,0.45098039215686275
103,0,1,0.30000000000000004,0.7,0.7,0,0.4174757281553398,0.44660194174757284
104,0,1,0.30000000000000004,0.7,0.7,0,0.41346153846153844,0.4423076923076923
105,1,0,0.30000000000000004,0.7,0.7,0,0.41904761904761906,0.4380952380952381
106,0,1,0.30000000000000004,0.7,0.7,0,0.41509433962264153,0.4339622641509434
107,1,0,0.30000000000000004,0.7,0.7,0,0.4205607476635514,0.42990654205607476
108,0,1,0.30000000000000004,0.7,0.7,0,0.4166666666666667,0.42592592592592593
109,1,0,0.30000000000000004,0.7,0.7,0,0.42201834862385323,0.42201834862385323
110,1,0,0.30000000000000004,0.7,0.7,0,0.42727272727272725,0.41818181818181815
111,0,0,0.30000000000000004,0.7,0.7,1,0.42342342342342343,0.42342342342342343
112,0,1,0.30000000000000004,0.7,0.7,0,0.41964285714285715,0.41964285714285715
113,0,0,0.30000000000000004,0.7,0.7,1,0.415929203539823,0.4247787610619469
114,0,1,0.30000000000000004,0.7,0.7,0,0.41228070175438597,0.42105263157894735
115,1,0,0.30000000000000004,0.7,0.7,0,0.41739130434782606,0.41739130434782606
116,0,0,0.30000000000000004,0.7,0.7,1,0.41379310344827586,0.4224137931034483
117,1,1,0.30000000000000004,0.7,0.7,1,0.4188034188034188,0.42735042735042733
118,1,0,0.30000000000000004,0.7,0.7,0,0.423728813559322,0.423728813559322
119,0,1,0.30000000000000004,0.7,0.7,0,0.42016806722689076,0.42016806722689076
120,0,0,0.30000000000000004,0.7,0.7,1,0.4166666666666667,0.425
1,1,0,0.30000000000000004,0.7,0.9,0,1,0
2,0,0,0.30000000000000004,0.7,0.9,1,0.5,0.5
3,0,0,0.30000000000000004,0.7,0.9,1,0.3333333333333333,0.6666666666666666
4,1,1,0.30000000000000004,0.7,0.9,1,0.5,0.75
5,1,1,0.30000000000000004,0.7,0.9,1,0.6,0.8
6,1,1,0.30000000000000004,0.7,0.9,1,0.6666666666666666,0.8333333333333334
7,1,0,0.30000000000000004,0.7,0.9,0,0.7142857142857143,0.7142857142857143
8,0,1,0.30000000000000004,0.7,0.9,0,0.625,0.625
9,0,0,0.30000000000000004,0.7,0.9,1,0.5555555555555556,0.6666666666666666
10,1,1,0.30000000000000004,0.7,0.9,1,0.6,0.7
11,0,0,0.30000000000000004,0.7,0.9,1,0.5454545454545454,0.7272727272727273
12,0,0,0.30000000000000004,0.7,0.9,1,0.5,0.75
13,1,0,0.30000000000000004,0.7,0.9,0,0.5384615384615384,0.6923076923076923
14,1,1,0.30000000000000004,0.7,0.9,1,0.5714285714285714,0.7142857142857143
15,1,0,0.30000000000000004,0.7,0.9,0,0.6,0.6666666666666666
16,0,0,0.30000000000000004,0.7,0.9,1,0.5625,0.6875
17,1,0,0.30000000000000004,0.7,0.9,0,0.5882352941176471,0.6470588235294118
18,0,1,0.30000000000000004,0.7,0.9,0,0.5555555555555556,0.6111111111111112
19,0,1,0.30000000000000004,0.7,0.9,0,0.5263157894736842,0.5789473684210527
20,0,1,0.30000000000000004,0.7,0.9,0,0.5,0.55
21,1,0,0.30000000000000004,0.7,0.9,0,0.5238095238095238,0.5238095238095238
22,0,1,0.30000000000000004,0.7,0.9,0,0.5,0.5
23,0,1,0.30000000000000004,0.7,0.9,0,0.4782608695652174,0.4782608695652174
24,1,0,0.30000000000000004,0.7,0.9,0,0.5,0.4583333333333333
25,0,1,0.30000000000000004,0.7,0.9,0,0.48,0.44
26,1,1,0.30000000000000004,0.7,0.9,1,0.5,0.46153846153846156
27,1,1,0.30000000000000004,0.7,0.9,1,0.5185185185185185,0.48148148148148145
28,1,1,0.30000000000000004,0.7,0.9,1,0.5357142857142857,0.5
29,1,1,0.30000000000000004,0.7,0.9,1,0.5517241379310345,0.5172413793103449
30,1,0,0.30000000000000004,0.7,0.9,0,0.5666666666666667,0.5
31,0,1,0.30000000000000004,0.7,0.9,0,0.5483870967741935,0.4838709677419355
32,0,1,0.30000000000000004,0.7,0.9,0,0.53125,0.46875
33,1,0,0.30000000000000004,0.7,0.9,0,0.5454545454545454,0.45454545454545453
34,0,0,0.30000000000000004,0.7,0.9,1,0.5294117647058824,0.47058823529411764
35,0,1,0.30000000000000004,0.7,0.9,0,0.5142857142857142,0.45714285714285713
36,0,0,0.30000000000000004,0.7,0.9,1,0.5,0.4722222222222222
37,1,0,0.30000000000000004,0.7,0.9,0,0.5135135135135135,0.4594594594594595
38,1,0,0.30000000000000004,0.7,0.9,0,0.5263157894736842,0.4473684210526316
39,0,0,0.30000000000000004,0.7,0.9,1,0.5128205128205128,0.46153846153846156
40,1,1,0.30000000000000004,0.7,0.9,1,0.525,0.475
41,1,1,0.30000000000000004,0.7,0.9,1,0.5365853658536586,0.4878048780487805
42,0,0,0.30000000000000004,0.7,0.9,1,0.5238095238095238,0.5
43,1,0,0.30000000000000004,0.7,0.9,0,0.5348837209302325,0.4883720930232558
44,1,1,0.30000000000000004,0.7,0.9,1,0.5454545454545454,0.5
45,1,0,0.30000000000000004,0.7,0.9,0,0.5555555555555556,0.4888888888888889
46,0,0,0.30000000000000004,0.7,0.9,1,0.5434782608695652,0.5
47,1,1,0.30000000000000004,0.7,0.9,1,0.5531914893617021,0.5106382978723404
48,1,0,0.30000000000000004,0.7,0.9,0,0.5625,0.5
49,0,1,0.30000000000000004,0.7,0.9,0,0.5510204081632653,0.4897959183673469
50,0,0,0.30000000000000004,0.7,0.9,1,0.54,0.5
51,0,1,0.30000000000000004,0.7,0.9,0,0.5294117647058824,0.49019607843137253
52,0,1,0.30000000000000004,0.7,0.9,0,0.5192307692307693,0.4807692307692308
53,0,0,0.30000000000000004,0.7,0.9,1,0.5094339622641509,0.49056603773584906
54,1,1,0.30000000000000004,0.7,0.9,1,0.5185185185185185,0.5
55,0,1,0.30000000000000004,0.7,0.9,0,0.509090909090909,0.4909090909090909
56,0,0,0.30000000000000004,0.7,0.9,1,0.5,0.5
57,1,0,0.30000000000000004,0.7,0.9,0,0.5087719298245614,0.49122807017543857
58,1,1,0.30000000000000004,0.7,0.9,1,0.5172413793103449,0.5
59,0,1,0.30000000000000004,0.7,0.9,0,0.5084745762711864,0.4915254237288136
60,0,0,0.30000000000000004,0.7,0.9,1,0.5,0.5
61,1,1,0.30000000000000004,0.7,0.9,1,0.5081967213114754,0.5081967213114754
62,0,1,0.30000000000000004,0.7,0.9,0,0.5,0.5
63,0,1,0.30000000000000004,0.7,0.9,0,0.49206349206349204,0.49206349206349204
64,0,1,0.30000000000000004,0.7,0.9,0,0.484375,0.484375
65,1,0,0.30000000000000004,0.7,0.9,0,0.49230769230769234,0.47692307692307695
66,0,0,0.30000000000000004,0.7,0.9,1,0.48484848484848486,0.48484848484848486
67,1,0,0.30000000000000004,0.7,0.9,0,0.4925373134328358,0.47761194029850745
68,0,0,0.30000000000000004,0.7,0.9,1,0.4852941176470588,0.4852941176470588
69,0,1,0.30000000000000004,0.7,0.9,0,0.4782608695652174,0.4782608695652174
70,0,0,0.30000000000000004,0.7,0.9,1,0.4714285714285714,0.4857142857142857
71,1,0,0.30000000000000004,0.7,0.9,0,0.4788732394366197,0.4788732394366197
72,0,0,0.30000000000000004,0.7,0.9,1,0.4722222222222222,0.4861111111111111
73,1,0,0.30000000000000004,0.7,0.9,0,0.4794520547945205,0.4794520547945205
74,0,0,0.30000000000000004,0.7,0.9,1,0.47297297297297297,0.4864864864864865
75,1,0,0.30000000000000004,0.7,0.9,0,0.48,0.48
76,0,0,0.30000000000000004,0.7,0.9,1,0.47368421052631576,0.4868421052631579
77,1,0,0.30000000000000004,0.7,0.9,0,0.4805194805194805,0.4805194805194805
78,0,1,0.30000000000000004,0.7,0.9,0,0.47435897435897434,0.47435897435897434
79,1,0,0.30000000000000004,0.7,0.9,0,0.4810126582278481,0.46835443037974683
80,1,1,0.30000000000000004,0.7,0.9,1,0.4875,0.475
81,1,1,0.30000000000000004,0.7,0.9,1,0.49382716049382713,0.48148148148148145
82,0,1,0.30000000000000004,0.7,0.9,0,0.4878048780487805,0.47560975609756095
83,1,0,0.30000000000000004,0.7,0.9,0,0.4939759036144578,0.46987951807228917
84,0,0,0.30000000000000004,0.7,0.9,1,0.4880952380952381,0.47619047619047616
85,1,0,0.30000000000000004,0.7,0.9,0,0.49411764705882355,0.47058823529411764
86,0,0,0.30000000000000004,0.7,0.9,1,0.4883720930232558,0.47674418604651164
87,1,0,0.30000000000000004,0.7,0.9,0,0.4942528735632184,0.47126436781609193
88,0,1,0.30000000000000004,0.7,0.9,0,0.48863636363636365,0.4659090909090909
89,0,1,0.30000000000000004,0.7,0.9,0,0.48314606741573035,0.4606741573033708
90,0,0,0.30000000000000004,0.7,0.9,1,0.4777777777777778,0.4666666666666667
91,1,0,0.30000000000000004,0.7,0.9,0,0.4835164835164835,0.46153846153846156
92,0,0,0.30000000000000004,0.7,0.9,1,0.4782608695652174,0.4673913043478261
93,1,0,0.30000000000000004,0.7,0.9,0,0.4838709677419355,0.46236559139784944
94,1,0,0.30000000000000004,0.7,0.9,0,0.48936170212765956,0.4574468085106383
95,0,1,0.30000000000000004,0.7,0.9,0,0.4842105263157895,0.45263157894736844
96,1,1,0.30000000000000004,0.7,0.9,1,0.4895833333333333,0.4583333333333333
97,1,0,0.30000000000000004,0.7,0.9,0,0.4948453608247423,0.4536082474226804
98,0,1,0.30000000000000004,0.7,0.9,0,0.4897959183673469,0.4489795918367347
99,0,1,0.30000000000000004,0.7,0.9,0,0.48484848484848486,0.4444444444444444
100,0,0,0.30000000000000004,0.7,0.9,1,0.48,0.45
101,0,1,0.30000000000000004,0.7,0.9,0,0.4752475247524752,0.44554455445544555
102,1,1,0.30000000000000004,0.7,0.9,1,0.4803921568627451,0.45098039215686275
103,1,0,0.30000000000000004,0.7,0.9,0,0.4854368932038835,0.44660194174757284
104,0,1,0.30000000000000004,0.7,0.9,0,0.4807692307692308,0.4423076923076923
105,0,1,0.30000000000000004,0.7,0.9,0,0.47619047619047616,0.4380952380952381
106,0,1,0.30000000000000004,0.7,0.9,0,0.4716981132075472,0.4339622641509434
107,1,0,0.30000000000000004,0.7,0.9,0,0.4766355140186916,0.42990654205607476
108,0,1,0.30000000000000004,0.7,0.9,0,0.4722222222222222,0.42592592592592593
109,0,1,0.30000000000000004,0.7,0.9,0,0.46788990825688076,0.42201834862385323
110,0,1,0.30000000000000004,0.7,0.9,0,0.4636363636363636,0.41818181818181815
111,1,1,0.30000000000000004,0.7,0.9,1,0.46846846846846846,0.42342342342342343
112,0,1,0.30000000000000004,0.7,0.9,0,0.4642857142857143,0.41964285714285715
113,1,1,0.30000000000000004,0.7,0.9,1,0.4690265486725664,0.4247787610619469
114,1,0,0.30000000000000004,0.7,0.9,0,0.47368421052631576,0.42105263157894735
115,1,0,0.30000000000000004,0.7,0.9,0,0.4782608695652174,0.41739130434782606
116,0,0,0.30000000000000004,0.7,0.9,1,0.47413793103448276,0.4224137931034483
117,1,1,0.30000000000000004,0.7,0.9,1,0.47863247863247865,0.42735042735042733
118,1,0,0.30000000000000004,0.7,0.9,0,0.4830508474576271,0.423728813559322
119,0,1,0.30000000000000004,0.7,0.9,0,0.4789915966386555,0.42016806722689076
120,0,0,0.30000000000000004,0.7,0.9,1,0.475,0.425
1,0,1,0.30000000000000004,0.9,0.3,0,0,0
2,0,0,0.30000000000000004,0.9,0.3,1,0,0.5
3,0,0,0.30000000000000004,0.9,0.3,1,0,0.6666666666666666
4,0,0,0.30000000000000004,0.9,0.3,1,0,0.75
5,0,0,0.30000000000000004,0.9,0.3,1,0,0.8
6,1,1,0.30000000000000004,0.9,0.3,1,0.16666666666666666,0.8333333333333334
7,1,0,0.30000000000000004,0.9,0.3,0,0.2857142857142857,0.7142857142857143
8,1,0,0.30000000000000004,0.9,0.3,0,0.375,0.625
9,0,0,0.30000000000000004,0.9,0.3,1,0.3333333333333333,0.6666666666666666
10,0,0,0.30000000000000004,0.9,0.3,1,0.3,0.7
11,1,1,0.30000000000000004,0.9,0.3,1,0.36363636363636365,0.7272727272727273
12,0,0,0.30000000000000004,0.9,0.3,1,0.3333333333333333,0.75
13,0,1,0.30000000000000004,0.9,0.3,0,0.3076923076923077,0.6923076923076923
14,1,1,0.30000000000000004,0.9,0.3,1,0.35714285714285715,0.7142857142857143
15,1,0,0.30000000000000004,0.9,0.3,0,0.4,0.6666666666666666
16,1,1,0.30000000000000004,0.9,0.3,1,0.4375,0.6875
17,1,0,0.30000000000000004,0.9,0.3,0,0.47058823529411764,0.6470588235294118
18,1,0,0.30000000000000004,0.9,0.3,0,0.5,0.6111111111111112
19,0,1,0.30000000000000004,0.9,0.3,0,0.47368421052631576,0.5789473684210527
20,0,1,0.30000000000000004,0.9,0.3,0,0.45,0.55
21,1,0,0.30000000000000004,0.9,0.3,0,0.47619047619047616,0.5238095238095238
22,0,1,0.30000000000000004,0.9,0.3,0,0.45454545454545453,0.5
23,0,1,0.30000000000000004,0.9,0.3,0,0.43478260869565216,0.4782608695652174
24,0,1,0.30000000000000004,0.9,0.3,0,0.4166666666666667,0.4583333333333333
25,0,1,0.30000000000000004,0.9,0.3,0,0.4,0.44
26,0,0,0.30000000000000004,0.9,0.3,1,0.38461538461538464,0.46153846153846156
27,1,1,0.30000000000000004,0.9,0.3,1,0.4074074074074074,0.48148148148148145
28,1,1,0.30000000000000004,0.9,0.3,1,0.42857142857142855,0.5
29,1,1,0.30000000000000004,0.9,0.3,1,0.4482758620689655,0.5172413793103449
30,1,0,0.30000000000000004,0.9,0.3,0,0.4666666666666667,0.5
31,0,1,0.30000000000000004,0.9,0.3,0,0.45161290322580644,0.4838709677419355
32,0,1,0.30000000000000004,0.9,0.3,0,0.4375,0.46875
33,0,1,0.30000000000000004,0.9,0.3,0,0.42424242424242425,0.45454545454545453
34,0,0,0.30000000000000004,0.9,0.3,1,0.4117647058823529,0.47058823529411764
35,0,1,0.30000000000000004,0.9,0.3,0,0.4,0.45714285714285713
36,1,1,0.30000000000000004,0.9,0.3,1,0.4166666666666667,0.4722222222222222
37,1,0,0.30000000000000004,0.9,0.3,0,0.43243243243243246,0.4594594594594595
38,0,1,0.30000000000000004,0.9,0.3,0,0.42105263157894735,0.4473684210526316
39,0,0,0.30000000000000004,0.9,0.3,1,0.41025641025641024,0.46153846153846156
40,0,0,0.30000000000000004,0.9,0.3,1,0.4,0.475
41,0,0,0.30000000000000004,0.9,0.3,1,0.3902439024390244,0.4878048780487805
42,0,0,0.30000000000000004,0.9,0.3,1,0.38095238095238093,0.5
43,1,0,0.30000000000000004,0.9,0.3,0,0.3953488372093023,0.4883720930232558
44,0,0,0.30000000000000004,0.9,0.3,1,0.38636363636363635,0.5
45,0,1,0.30000000000000004,0.9,0.3,0,0.37777777777777777,0.4888888888888889
46,0,0,0.30000000000000004,0.9,0.3,1,0.3695652173913043,0.5
47,1,1,0.30000000000000004,0.9,0.3,1,0.3829787234042553,0.5106382978723404
48,1,0,0.30000000000000004,0.9,0.3,0,0.3958333333333333,0.5
49,1,0,0.30000000000000004,0.9,0.3,0,0.40816326530612246,0.4897959183673469
50,1,1,0.30000000000000004,0.9,0.3,1,0.42,0.5
51,1,0,0.30000000000000004,0.9,0.3,0,0.43137254901960786,0.49019607843137253
52,1,0,0.30000000000000004,0.9,0.3,0,0.4423076923076923,0.4807692307692308
53,0,0,0.30000000000000004,0.9,0.3,1,0.4339622641509434,0.49056603773584906
54,0,0,0.30000000000000004,0.9,0.3,1,0.42592592592592593,0.5
55,1,0,0.30000000000000004,0.9,0.3,0,0.43636363636363634,0.4909090909090909
56,1,1,0.30000000000000004,0.9,0.3,1,0.44642857142857145,0.5
57,1,0,0.30000000000000004,0.9,0.3,0,0.45614035087719296,0.49122807017543857
58,0,0,0.30000000000000004,0.9,0.3,1,0.4482758620689655,0.5
59,1,0,0.30000000000000004,0.9,0.3,0,0.4576271186440678,0.4915254237288136
60,0,0,0.30000000000000004,0.9,0.3,1,0.45,0.5
61,0,0,0.30000000000000004,0.9,0.3,1,0.4426229508196721,0.5081967213114754
62,0,1,0.30000000000000004,0.9,0.3,0,0.43548387096774194,0.5
63,0,1,0.30000000000000004,0.9,0.3,0,0.42857142857142855,0.49206349206349204
64,0,1,0.30000000000000004,0.9,0.3,0,0.421875,0.484375
65,0,1,0.30000000000000004,0.9,0.3,0,0.4153846153846154,0.47692307692307695
66,0,0,0.30000000000000004,0.9,0.3,1,0.4090909090909091,0.48484848484848486
67,0,1,0.30000000000000004,0.9,0.3,0,0.40298507462686567,0.47761194029850745
68,0,0,0.30000000000000004,0.9,0.3,1,0.39705882352941174,0.4852941176470588
69,0,1,0.30000000000000004,0.9,0.3,0,0.391304347826087,0.4782608695652174
70,0,0,0.30000000000000004,0.9,0.3,1,0.38571428571428573,0.4857142857142857
71,0,1,0.30000000000000004,0.9,0.3,0,0.38028169014084506,0.4788732394366197
72,1,1,0.30000000000000004,0.9,0.3,1,0.3888888888888889,0.4861111111111111
73,1,0,0.30000000000000004,0.9,0.3,0,0.3972602739726027,0.4794520547945205
74,0,0,0.30000000000000004,0.9,0.3,1,0.3918918918918919,0.4864864864864865
75,0,1,0.30000000000000004,0.9,0.3,0,0.38666666666666666,0.48
76,0,0,0.30000000000000004,0.9,0.3,1,0.3815789473684211,0.4868421052631579
77,1,0,0.30000000000000004,0.9,0.3,0,0.38961038961038963,0.4805194805194805
78,1,0,0.30000000000000004,0.9,0.3,0,0.3974358974358974,0.47435897435897434
79,1,0,0.30000000000000004,0.9,0.3,0,0.4050632911392405,0.46835443037974683
80,1,1,0.30000000000000004,0.9,0.3,1,0.4125,0.475
81,1,1,0.30000000000000004,0.9,0.3,1,0.41975308641975306,0.48148148148148145
82,1,0,0.30000000000000004,0.9,0.3,0,0.4268292682926829,0.47560975609756095
83,0,1,0.30000000000000004,0.9,0.3,0,0.42168674698795183,0.46987951807228917
84,0,0,0.30000000000000004,0.9,0.3,1,0.4166666666666667,0.47619047619047616
85,0,1,0.30000000000000004,0.9,0.3,0,0.4117647058823529,0.47058823529411764
86,1,1,0.30000000000000004,0.9,0.3,1,0.4186046511627907,0.47674418604651164
87,0,1,0.30000000000000004,0.9,0.3,0,0.41379310344827586,0.47126436781609193
88,1,0,0.30000000000000004,0.9,0.3,0,0.42045454545454547,0.4659090909090909
89,1,0,0.30000000000000004,0.9,0.3,0,0.42696629213483145,0.4606741573033708
90,1,1,0.30000000000000004,0.9,0.3,1,0.43333333333333335,0.4666666666666667
91,1,0,0.30000000000000004,0.9,0.3,0,0.43956043956043955,0.46153846153846156
92,1,1,0.30000000000000004,0.9,0.3,1,0.44565217391304346,0.4673913043478261
93,1,0,0.30000000000000004,0.9,0.3,0,0.45161290322580644,0.46236559139784944
94,1,0,0.30000000000000004,0.9,0.3,0,0.4574468085106383,0.4574468085106383
95,1,0,0.30000000000000004,0.9,0.3,0,0.4631578947368421,0.45263157894736844
96,1,1,0.30000000000000004,0.9,0.3,1,0.46875,0.4583333333333333
97,1,0,0.30000000000000004,0.9,0.3,0,0.4742268041237113,0.4536082474226804
98,1,0,0.30000000000000004,0.9,0.3,0,0.47959183673469385,0.4489795918367347
99,1,0,0.30000000000000004,0.9,0.3,0,0.48484848484848486,0.4444444444444444
100,1,1,0.30000000000000004,0.9,0.3,1,0.49,0.45
101,0,1,0.30000000000000004,0.9,0.3,0,0.48514851485148514,0.44554455445544555
102,0,0,0.30000000000000004,0.9,0.3,1,0.4803921568627451,0.45098039215686275
103,0,1,0.30000000000000004,0.9,0.3,0,0.47572815533980584,0.44660194174757284
104,0,1,0.30000000000000004,0.9,0.3,0,0.47115384615384615,0.4423076923076923
105,0,1,0.30000000000000004,0.9,0.3,0,0.4666666666666667,0.4380952380952381
106,0,1,0.30000000000000004,0.9,0.3,0,0.46226415094339623,0.4339622641509434
107,0,1,0.30000000000000004,0.9,0.3,0,0.45794392523364486,0.42990654205607476
108,0,1,0.30000000000000004,0.9,0.3,0,0.4537037037037037,0.42592592592592593
109,0,1,0.30000000000000004,0.9,0.3,0,0.44954128440366975,0.42201834862385323
110,0,1,0.30000000000000004,0.9,0.3,0,0.44545454545454544,0.41818181818181815
111,0,0,0.30000000000000004,0.9,0.3,1,0.44144144144144143,0.42342342342342343
112,0,1,0.30000000000000004,0.9,0.3,0,0.4375,0.41964285714285715
113,0,0,0.30000000000000004,0.9,0.3,1,0.4336283185840708,0.4247787610619469
114,1,0,0.30000000000000004,0.9,0.3,0,0.43859649122807015,0.42105263157894735
115,1,0,0.30000000000000004,0.9,0.3,0,0.4434782608695652,0.41739130434782606
116,0,0,0.30000000000000004,0.9,0.3,1,0.4396551724137931,0.4224137931034483
117,1,1,0.30000000000000004,0.9,0.3,1,0.4444444444444444,0.42735042735042733
118,1,0,0.30000000000000004,0.9,0.3,0,0.4491525423728814,0.423728813559322
